,Text,Label
1783,"@albertpawer &gt;:( pues vaya, seguro que el director es del PP y dice q humanidades es pa perroflautas bueno q sea leve la economía mi niño tq",0
1784,"No me gustan los insectos, pero estoy viendo un thread de insectos bonitos.  Defina: ser subnormal.",0
1785,".@LUISENRIQUE21 la historia, el club, la afición... todos te lo debíamos. Ya eras un mito... ahora eres inmortal pase lo que pase. https://t.co/vntQRoxJEI",0
1786,"@mowypacman @quinniela qué gay eres, así nunca vas a encontrar novia.",0
1787,"""eres demasiado masculina""  eres demasiado retrasado...",1
1788,Este tio es mongolo... Pero a la vez es un puto crack. ÍDOLO @Andanapablo https://t.co/lAn3ocP3LM,0
1789,No le estais ayudando con la fama de facha... #MiCasaMisterio https://t.co/1nesxDeDIb,0
1790,"Entro a India para que no se moje, y se pone a romper las pelotas..  *Q perra del orrrrrtt..😔",0
1791,@KarlaMartinez07 eres la loca de este loco🦄,0
1792,"@fuiesther muy cierto. Hombres que se dicen progresistas con actitudes machistas, posesivas y represivas, pero luego más rojos que Lenin",0
1793,"@CreisyWooH Vale,  pero la mayoría de personas que sufren violencia sexual y/o maltratos por su género són las mujeres.",0
1794,"Hombres del mundo que usan tanto la palabra feminazi, ¿por qué le teméis tanto al feminismo?",0
1795,Quien era el puto retrasado que programa obras de mejora en la ronda litoral el dia del partido de champions??? Habra tenido hijos ???,1
1796,"YA ME HAN DICHO FACHA JAJAJAJAJAJJAJAJAJAJAJAJAJAJJA AQUÍ QUERÍA LLEGAR YO HOY, PARA QUÉ NOS VAMOS A ENGAÑAR JAJAJJAJA",0
1797,"Me alegro por mí, por el Barça, por Lucho, etc... pero me alegro especialmente porque el subnormal de Tiago Motta cae otra vez en octavos.",1
1798,Vaya subnormal jajajjajjajajajajajaja https://t.co/K5MkPV6Ed5,0
1799,"@Zamueldeziempre Obviamente tú generalizas mamón, alomejor tú no pero miles de culés lo hacen 💕❤",0
1800,"Prefiero  ser una loca  que una persona sin emociones, alegría  y diversión. Dicen que los locos  son las mejores  personas😊",0
1801,Hay que ser subnormal. https://t.co/cGp3MkwfIq,0
1802,"@chechu426 Ya supongo que eres merengue y facha, lo normal en éste Puto País",0
1803,@AlbaVCF @OmarEskoCity y escribes como si fueses monguer? Porque eso esta escrito a lo monguer,1
1804,"Porque he compartido un vídeo en Facebook con frases machistas y una ha puesto que ""el feminismo de ahora busca ser superior a los hombres"".",0
1805,"Si ha triunfado será porque se han organizado ellas, no por ningún partido político. Digo yo, eh.",0
1806,@alvaroojeda80 ¿Donde está el video subnormal?,1
1807,@PeterDraft soy fan de cuando te pones así de marico. Mua.,0
1808,Feminismo. Es... y será. Manifestación en #Córdoba en el #DíaInternacionalDeLaMujer Seguimos erguidas bailando en esta Revolución Feminista https://t.co/BxXhNM4QVA,0
1809,@FVaIors Es tan bueno como subnormal.,0
1810,cuando te importa una mierda el feminismo y solo buscas tu medallita send nudes https://t.co/fHqkIarvT1,0
1811,@zDiDaaC @AtomiicSlays Es lo más seguro que pase eso didac puto catalán,1
1812,"@AlmuCerLop @dnmartinm es víctima directa del patriarcado, que es contra lo que lucha el feminismo. Tener un ""pensamiento machista"" no &gt;",0
1813,@elchiringuitotv @lobo_carrasco flipando con el obrevo nazi estamos hijos de puta,1
1814,"de eso, pasamos a hablar de la homosexualidad, bi, trans, etc y empezaron a mostrar su ASCO -así, con esa palabra- hacia estos colectivos",0
1815,Para muchos estadounidenses las armas son un símbolo de patriotismo y un patrimonio cultural. Explicamos el porqué: https://t.co/JTGMk9muBq https://t.co/qpUEhRuGPW,0
1816,"Cualquier mujer, incluso si no es de clase obrera, sufre la opresión de género. Más interseccionalidad, menos mansplaining. https://t.co/w0ypxSDbN6",0
1817,"El Hermel este siempre fue subnormal, pero en dias como hoy eleva el nivel a lo bestia",1
1818,@DxnieI_ me cago en tu puta vida gitano,1
1819,"@As_TomasRoncero subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.... 😋",1
1820,@As_TomasRoncero eres subnormal enserio 😂😂,1
1821,"Me parece muy patético e hipócrita decir que el día de la mujer es los otros 365 días del año, y vayáis a celebrar el día del orgullo gay.",0
1822,Va a venir un pavo a explicarme qué es el feminismo vamos te reviento la mandíbula campeón,1
1823,#ChiringuitoBarcelona @As_TomasRoncero Hazte un favor y cállate pedazo de subnormal,1
1824,"@As_TomasRoncero @elchiringuitotv el muy hijo de puta de ronCERDO a más de CATETO, TONTO, GILIPOLLAS, MACARRA....RACISTA. Manda huevos.",1
1825,@As_TomasRoncero @elchiringuitotv roncero vete a mamarla... tú madre mamona roncero tú madre es mamona🎶,1
1826,marico que arrechera cuando se tardan en responder,0
1827,"@albaaglezz @_venusdoom ""radical"" referido a aquellas que practican un ""feminismo"" de odio hacia el hombre y superioridad de la mujer",0
1828,Maricon — Hazte mirar esa homofobia https://t.co/z5cqtCNhMz,0
1829,@RochiiMoltedo Por que temporada vas ya mamona? XD,0
1830,@Alexxxxxm3 @ngeles_98 1. Soy un oso maricon (gay),0
1831,"Culés q salen ahora de debajo de las piedras, esta es su afición, en las buenas todo el mundo es del barsa, en las malas ya no son tantos...",0
1832,Has tenido alguna vez comportamientos heterofobos o... — Bueno una vez llame a uno maricón en cuarto de prim... https://t.co/Nr9vRZXgES,0
1833,Que subnormal que eres @As_TomasRoncero  enserio JAJAJJAA #ChiringuitoBarcelona,1
1834,Mas tonto y no naces subnormal. @As_TomasRoncero,1
1835,"Con tanto machista que se suma al feminismo haciendo cosas machistas, solo falta que Bertín Osborne se sume a la causa.",0
1836,"@fernandoajenjo la España del blanco o negro, del conmigo o contra mi. La España que da asco y nos lastra a los demás. Pero a seguir!",0
1837,El Congreso respalda desenterrar a Franco del Valle de los Caídos con el voto en contra del PP https://t.co/3u0Y4iFLhF al dictador asesino,0
1838,@IvanGomz99 ya ves vaya puta está hecho el subnormal,1
1839,@ADios_hi @GalactusGalaxi @espartano533 @Elaguijon_ @miqueleandolini  Podemita pájaro loco  caliente de pico  y escaso  de huevos,0
1840,"Ya es dia 9:  Mira, @JorgesCremades, eres imbécil. Un imbécil muy listo que quiere sacar tajada de ridiculizar el feminismo.",1
1841,@GorimeyDarky al subnormal que te conté ayer,1
1842,@henryalva99 @YoungSwallow No son cuatro gatos. Hasta las industrias saben que con el feminismo obtienen responsabilidad social y beneficios,0
1843,"@domenec_ortiz CUANDO TENÍA 16 CREÍA QUE EL ESTADO TENIA RAZÓN, AHORA SOY INDEPENDENTISTA! SOY UN LIBRE PENSADOR",0
1844,seguro que ha sido el subnormal de oscar XDDD https://t.co/TBm6BpXCsd,0
1845,"@MarinesPinto5 no odio a los catalanes ni al barça, a los independentistas si, ""independientemente"" jajaja de si es catalán, Andalus o vasco",1
1846,@Coloniacatalana tus muertos catalán https://t.co/MgXIMyXkyL,1
1847,"@mundodeportivo jajajaaj otro SUBNORMAL que habló antes de tiempo, ¡RETRATADO!",1
1848,"@alvaroojeda80 que hijo de puta ,ya re has sacado la camiseta de Cavani..??? ...Siguela chupando maricon",1
1849,@diegovos_ ¿Pero tú eres así de subnormal siempre?,1
1850,El más mongolo tenía que ser! No podía ser otro 😂😂😂 Hoy a chupar https://t.co/YcjeD2u7uE,1
1851,"No son casos aislados, se llama patriarcado. Ante el patriarcado... Feminismo organizado. #8M 💪💪💪🙌🙌🙌 https://t.co/WnOOrPKv6o",0
1852,"Menuda hostia tenéis las personas que pedís un ""día del hombre"" y los que habláis de feminismo sin tener ni zorra",1
1853,"@FastDragonOP @Haqriim @CoachJairo_ Se refiere a mi 100%, Jairo ya tiene bastante con lo suyo como para ser tmb mongolo &lt;3",0
1854,@alvaroojeda80 subnormal!!! Jajajajajajaja q te peten ojete!!,0
1855,Que gran equipo y que afición tan miserable 🤔,0
1856,-(niño)papá ella se ha pasado el semáforo en rojo con la bici! -es que la srta no sabrá los colores  La srta era yo con mi cara d vergüenza,0
1857,"@viirgii_12 en iberia express chavala, tiro de patriotismo, con Iberia x todo el mundo, te vienes conmigo o qué?",0
1858,@AdriianaSnchez Es que además son ellos los que tienen que defender nuestro feminismo. Asco,0
1859,"Al principio bien, pero a medida que avanzaba la cosa ya empezaban a mostrar síntomas del gen Barça. Descalificativos tipo ""puto negro""",1
1860,@Ferri_22 venga por subnormal a grabar,1
1861,"@AS_Maroto @realmadrid eres muy penoso, de la prensa rancia y casposa que queda.",1
1862,Lau —Soy tan fan —Smoke opium everyday —Puedes vender droga si dejan la vigilancia a tu cargo *meme del negro con el índice en la sien* https://t.co/P9qwdm5S78,0
1863,"Es legítimo ser subnormal, luego ya pasamos a este nivel #CaraAtropellá https://t.co/UqK60P978w",0
1864,"@Profeta_Baruc le vas a sacar rendimiento a la foto, mamona 😂😂",0
1865,Retweeted Pili Ribas. (@pili_ribas):  ERES MI PUTA VIDA ENANO https://t.co/fb8liScg8x https://t.co/Wj2cWzUfDQ,0
1866,Pero tú eres subnormal o que te pasa? https://t.co/M41bqS4xIp,0
1867,@CagometroFCB No no! Facha no! Soy fascista y a los que me encuentro como tú me los meriendo con nocilla! Niño rata!,1
1868,"Obreros liberales, mujeres que piensan que el feminismo es contraproducente, en vez de derrocar al amo seguimos luchando entre los esclavos.",0
1869,"Las personas-meme también merecen derechos, son un género aparte.",0
1870,@CajaDeManzanas o putón o facturo tu eliges xd,0
1871,@IsraSerrudo10 @juankarm99 no es un insulto es un animal como tu panchito 🐒🐒🐒,1
1872,"@FCBDreams no sé de qué te ríes. Tú seguro que la tabla periódica la utilizas para ponerte las clenchas, puto subnormal, te repito.",1
1873,No lo dejes pasar: Panchito Gracia: Menú Mexicano con Bebida y Postre https://t.co/dLXSG1vM42 https://t.co/9YrvZqfP0l,0
1874,"Soy bioquímico y estoy trabajando para el Gobierno de Navarra... ánimo, puto subnormal. https://t.co/vxEYTPwoth",1
1875,@alvaroojeda80 Una vez más premio aal subnormal del año,0
1876,Vaya subnormal. Semejante retrasado. Y menciona otro robo historico https://t.co/9A67wci8h1,1
1877,"Estoy flipando con lo que me acaba de comentar un subnormal en ig, mirar https://t.co/v3nU93x6yq",0
1878,Lo que eres es un poco tonto — Por ser homosexual? Eso es homofobia y no está bien https://t.co/Ysk3p0EL6U,0
1879,@CarmeBarcelo vieja fea. Fc Barcelona ROBONTADA. Sois el club más ladrón político inmoral. Hacer un favor al mundo y desaparecer perros,1
1880,📺 Abordamos la polémica por la fotografía de un concejal socialista de la región disfrazado de terrorista yihadista  #ElCascabel8M https://t.co/xb1HRpE7GB,0
1881,@As_TomasRoncero @elchiringuitotv Si quieres lloro subnormal,1
1882,"@pmartinez93 al guadalquivir primooo! Sigue insultando por internet, que eres un gitano falso.",1
1883,@3gerardpique tengo mazo ganas de matarte puto catalan de mierda,1
1884,@cazorla2012 @JordiCruyff @apunt11S @ChampionsLeague @FCBarcelona_es Aquí el unico subnormal eres tu. La envidia y rabia te corroe 😂😂😂,1
1885,"Pues a mi me recuerda tus diversas lesiones graves y me descojono, subnormal. Acabado. @IlkayGuendogan @BVB @FCBarcelona",1
1886,@LaudesSeise subnormal he estado todo el dia en valencia me quedan 0€,0
1887,@alvaroojeda80 GILIPOLLAS GILIPOLLAS GILIPOLLAS GILIPOLLLAS GILIPOLLAS GILIPOLLAS QUE ESQUE ERES UN PUTO RETRASADO MENTAL,1
1888,"El PP, único partido en contra de sacar al dictador del monumento. Veremos cómo acaba. https://t.co/mgCXMZEwAk",0
1889,"@nayaracervera_ esque hay que tener un poco de cabeza quien coño escribe asi?? Los canis y gente idiota, no un jugador profesional",1
1890,"El Barça ha puesto TODO. Robo aparte, son 6 goles lo que han marcado. EMERY A LA CALLE SUBNORMAL",1
1891,"@ristomejide se tiene q ser subnormal profundo, pero como dice @jpedrerol este es la nueva manera de hacer periodismo. Pues ala",1
1892,Retweeted Íñigo Errejón (@ierrejon):  Trump aumenta en un 10% el gasto militar. En esto también es un político... https://t.co/ZDv75bGLn2,0
1893,Cómo de atrasado está el resto del mundo cuando la ultraderecha finlandesa capta negros https://t.co/CixOM9RBaf,0
1894,@NicoMCai eres tu el mongolo que no sabes ni insultar? En fin sigue pensando en eso envidioso👍,1
1895,#Vergüenza que #Barcelona y #Bilbao tengan calles dedicadas a este racista y machista. ¿Hasta cuándo?  #DiaInternacionalDeLaMujer https://t.co/du1F3f9OJA,1
1896,"Parezco monguer @ Jadraque, Spain https://t.co/d8uqS7sJvZ",0
1897,#MiCasaMisterio @navedelmisterio @carmenporter_ @BertinOsborne sois geniales los 4 y curiosamente tengo ese libro y el rojo dl q habláis :),0
1898,"VAMOS A VER PEDAZOS DE PUTOS ANORMALES, VUESTRA MIERDA DE OPINIÓN SERÁ VÁLIDA CUANDO AL MENOS SEPÁIS LA PUTA DEFINICIÓN DE FEMINISMO.",1
1899,Que le jodan al mongolo de los huevos https://t.co/jw1lSc5A4U,1
1900,Qué el árbol del independentismo catalán no nos impida ver el bosque de la corrupción de CiU.Qué vergüenza de políticos!!,0
1901,Ayer discutiendo sobre feminismo con gente diciendo gilipolleces y hoy gente que está en contra del aborto incluso en casos de violación,0
1902,@As_TomasRoncero Pero que mierda estas hablando subnormal de los cojones MAMAAAAAAAA GORDOOOOOOOO.,1
1903,@ementropy @_Lassana_ @JorgesCremades tan subnormal es la palabra que buscas 😉,0
1904,Poco trabajadores ✔ Anclados en tradiciones medievales ✔ Horteras ✔ Incultos ✔  #LosGipsyKings3 perpetúan todos los estereotipos racistas.,1
1905,si tanto te gusta españa por que eres gay? no dejar... — Pero soy bi :( https://t.co/LJ3gmzquOe,1
1906,@stony101177 @lucas_llucloh @_SentimentCule xupala subnormal! Ahora aprenderas a callar😘 y otra vez siga mamandola😘,1
1907,"« verdadero asco pertenecer a éste género, donde se equiparan las muertes de mujeres con las de animales, ancianOs o niñOs. Porque, ¿Para »",0
1908,"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes,carajaula https://t.co/9SPIRcVsnk",1
1909,Millet.- La CUP pide la comparecencia de Mas y Gordó en el Parlamento catalán https://t.co/mZqdxTaptS,0
1910,@alvaroojeda80 subnormal! Con todas las letras! Ale a continuar con tu vida de siestas y no dar palo al agua! SUBNORMAL,1
1911,He vivido engañado durante todo este tiempo y lo tenia como subnormal,0
1912,"Soy defensora de los derechos respetando cualquier raza, color, origen, género, sexualidad... si no eres como yo ni te molestes a hablarme!",0
1913,ESTA SABANDIJA INFECTA ULTRADERECHISTA????? https://t.co/qOAUa6PoYu,1
1914,Menuda marica estoy hecha,0
1915,@QuimLlamusi así que las fronteras serán solo para los charnegos.,0
1916,Si vuelvo a oir a una mujer decir que el feminismo también lucha por los derechos de los hombres me pego un tiru mierda,0
1917,@CNICatalunya Un informe pone al descubierto que la remontada del Barça és una treta independentista para acallar el juicio Millet i Montull,0
1918,@alfredoduro1 que te jodan subnormal. Follate a tu madre,1
1919,"@2010MisterChip Ojalá meterme una raya en tu calva, subnormal.",1
1920,@franciscoaceta @libre_mercado Hay que proteger a los pobrecitos okupas de los malditos burgueses que osan tener una propiedad privada,0
1921,"@Amor_deMaria @MariaTe80228935 Pues, mira la cara de gilipollas que tiene el moro cabrón. ¿De que presume?",1
