HITId,Text,Label,sentiment,directness,annotator_sentiment,target,group
880,liked @user video @url شاهد ماذا فعل شهاب لما عرف انه أكل لحم خنازير,0,normal,indirect,indifference,other,individual
881,@user @user خنازير وحشيه مجوسيه تم جمعها في الزريبه الخلفيه لايران للتدمير والقتل والسرقه والارهاب,1,abusive_hateful,direct,shock,origin,other
882,لمن اضارب مع احد وسخ ازعل انو اهلي  مربيني كويس وما اقدر ارد عليه بالمثل,1,fearful_abusive_offensive_disrespectful_normal,indirect,indifference_disgust,other,other
883,يهدي الله لنوره من يشاء.. من هندوس وعجم والدين الصحيح بدأ ف… @url,0,normal,indirect,indifference,other,other
884,لو جمعت بول البعير والضب ولباس المؤسس فانها تساوي ال ٣٠٠عام,1,abusive_offensive_hateful_disrespectful_normal,indirect,indifference,origin,other
885,عشان الحريم ترفع العبايات وهى معدية,0,normal,indirect,sadness,other,women
886,رعاع القوم وشاربي بول البعير يحاصرون شعباً يفوق عدد سكانه دولهم مجتمعه ، يحاصرون ويجوعون شعباً من اكرم وانبل شعوب ا… @user,1,hateful,indirect,indifference,origin,other
887,@user @user البعير رمز لابن الصحراء العربي الاصيل لكن انت تشرب من بول الخميني مخلوط مع بول كلب لكونك بدون اصل استمتع,1,hateful,indirect,anger_disgust,origin,other
888,@user @user @user روحي يابنت البعير انتي شابعه من بول البعير وجايه تسوي نفسك كيوته وراقي… @user,1,abusive_offensive,direct,shock,gender,women
889,@user @user تعلمنا السب و الشتم منكم يا احفاد شاربين بول البعير يا حمير لا تغير الموضوع حكومتك شاطره ع ال… @user,1,abusive_hateful,indirect,shock,other,other
890,جربتي التحرش وبعدها اتنكتي,0,normal,direct,shock,gender,women
891,@user @user المسيحيه نمشيها لكن هندوس؟؟ بالله مين قليل الادب الي يعبد بقر!!,0,normal,indirect,indifference,religion,indian/hindu
892,رؤساء اتحادات الرماية الافارقة في زيارة الي قناة السويس الجديدة .,0,normal,indirect,indifference,other,african_descent
893,ان من اسس الى ثقافة منحرفة قدم فيها ال محمد الكرام عنوان معارضة ، وتجنب ان يقدمهم سادة وحكام وبناة حضارة.,0,normal,indirect,indifference,other,other
894,*عاوز تسيب تجارة إنجلش اللى دفعنا فيها دم قلبنا و تروح تكتب افلام للسبكى و تساعد على إنتشار البلطجة و التحرش يا خول؟ @url,1,offensive,direct,anger_fear_indifference_sadness_disgust,other,individual
895,حاسس انى وسخ قوى ونفسي انضف,1,offensive,indirect,sadness,other,other
896,ويجي واحد خنزير يقوليك بايعين الارض @url,1,disrespectful,direct,shock,other,other
897,@user @user من عبد اللطيف إلى أصغر سلتوح كلهم خنازير,1,abusive_hateful,indirect,shock,origin,individual
898,طبيعي يا عالم يا وسخ من ايام الفارابي للأن محد قدر يسوي هالمدينه الصغيره الجميله؟,1,offensive,indirect,anger_indifference,other,other
899,نفس المجتمع: عاهرة.. سافرة.. متبرجة.. شك…,1,abusive_disrespectful,indirect,indifference,other,women
900,@user @user ايه والله نعبد الوساخة عبادة، عندك شي وسخ؟,1,offensive,direct,disgust,other,other
901,من اسباب ظاهرة التحرش بالمرأة: @url,0,normal,indirect,indifference,other,women
902,@user @user @user @user لا تخربي الحريم...يالو,1,offensive,direct,anger_confusion_shock_indifference_disgust,gender,women
903,قتل خنزير بري في جزيرة البوذياب شمالي الرمادي,1,abusive_offensive,indirect,indifference,other,other
904,-والله كانت متبرجه يا شيخ,1,offensive,indirect,anger_sadness_shock_indifference_disgust,other,women
905,إيقاف مهاجم أحد الأندية العربية مبارتين في قضية التحرش الشهيرة @url,0,normal,indirect,indifference,other,individual
906,#خبر جديد: اللاجئون الفلسطينيون بالعراق يدخلون ضمن صفقة القرن وهذه الدولة بدأت تحتضنهم,0,normal,indirect,shock,other,refugees
907,قاتل الله قروبات الحريم الي شغالين ٢٤ ساعة خلاااص قرررقه,1,hateful_disrespectful,indirect,shock,gender,women
908,عشاق أكل الضب و شرب بول البعير,1,hateful,indirect,indifference,origin,muslims
909,اه يا عشوائي يا وسخ,1,offensive,direct,shock,origin,individual
910,@user @user لا تنسى ان بيننا خنازير,1,abusive_disrespectful,indirect,indifference,other,other
911,@user @user @user شكرا ياحمار اكدت الراي اللي بقوله بقالي 5ايام ان خنازير البنا هي ال… @url,1,abusive_hateful,direct,shock,other,individual
912,تفاصيل زيارة وزراء الداخلية والصحة لمنطقة “حوباء” عقب اشتباكات دامية بسبب التحرش بفتاة @url,0,normal,indirect,anger_indifference,other,other
913,لان الحريم عسل ....!,0,normal,indirect,indifference,other,women
914,من فوائد بول البعير تحقيق اعلى مراتب الفشل حتى في ابسط العمليات السرية للاستخبارات كعملية  #اغتيال_خاشقجي التي فضحت… @url,1,abusive_offensive_hateful_disrespectful,indirect,indifference,origin,other
915,وشلون تقنع الحريم بالبساطه ؟,1,disrespectful_normal,indirect,indifference_disgust,other,women
916,@user @user حتى انت تتكلم عن مرزوق لكن مرزوق بطل قام طردكم من القاعه يا خنزير,0,normal,indirect,indifference_disgust,other,individual
917,لأن الحريم نادرا مايمدحن احد في وجهه,1,disrespectful,indirect,fear,other,women
918,@user @user @user @user تقدر تطرد لو خنزير واحد من خنازير الميلشيات الايرانية التي عاثت في العراق فساد؟ طبعا .. لا ..,1,abusive_disrespectful,direct,anger_disgust,origin,individual
919,@user @user لصوص خنازير @url,1,offensive,direct,indifference,other,other
920,@user @user بربر اختك يا شارب بول البعير. تونس تشرفك وتعرفك يا جاهل يا وهابي,1,disrespectful,direct,disgust,other,individual
921,@user @user بول البعير جاب لنا نفط سعر البرميل 77$ وبنصدر يوميا 12 مليون برميل بول بعير,0,normal,indirect,indifference_disgust,other,other
922,تبقي بايره ومش لاقيه كلب,1,offensive,indirect,shock,other,individual
923,كله من الحريم,0,normal,direct,indifference,gender,women
924,وجيههم مغسوله بمرق خنازير وعادي عندهم,1,hateful,direct,indifference,origin,other
925,ما تزوجيش و ما يقولوش عليك بايرة و معندهاش لي يحكم فيها و يسترها #في بلادك تقدري,1,offensive,direct,indifference_disgust,gender,women
926,@user @user لما قال علي قلعة مصر ورمزها النادي الاهلي عصابه ونصابين وحراميه ده وزير ولا بلطجي وسخ هو والي نشجعه علي امال ماهر دمرها,1,offensive,direct,shock,origin,individual
927,حركات طفوليه جداُ منك حتي قدري الهدايا اللى خدتيها من الراجل و بطلي شغل الحريم دا!,1,disrespectful_normal,indirect,shock,other,individual
928,يوميات بايرة. @url,1,offensive,direct,indifference,gender,women
929,يقال عن المرأة أنها أدخلت #جن في قرعة# لكن للأسف لم تستطع حتى إدخال رجل إلى #قفص ذهبي#  قعدتي تبعي في القرع حتى بقيتي بايرة,1,offensive,indirect,sadness,gender,women
930,@user @user أين وصلت ياشارب بول البعير,1,offensive,direct,shock,other,individual
931,@user @user الواد المصري الوسخ من الإخوان. .خنزير مثلهم.....لكن أعلم تماما أن الشعب المصري مع السعودية… @url,1,hateful,direct,shock,other,other
932,@user @user @user انتم خنازير اليهود والصليبيين انتاج بلادنا بلاد المسلمين جميعا 12000000مليون برمي… @url,1,hateful,direct,anger_disgust,religion,other
